         87,  9,  2,  2, 53, 92, 66, 44],
        [22,  5,  7, 48, 73, 18, 45, 40, 13,  2,  2, 88, 92, 78, 93,  5,
         49, 37, 11,  2, 10, 73, 86, 71, 32, 66, 60, 30, 31, 25, 75, 24,
         80, 47,  9, 20, 21, 54, 18, 61, 68, 38, 96, 29, 25, 32, 52, 40,
         24, 50, 96,  5, 51, 53, 87, 28, 31, 58, 11, 25, 14, 21,  2, 73,
         87,  5, 23, 93, 66,  6, 42, 89, 94, 12, 36,  4, 86, 78, 38, 90,
         28, 15, 26, 24, 94, 38, 50, 13, 30, 75, 81, 25, 52, 11, 16, 59,
         12, 98, 15, 57, 35,  8, 27,  8, 66, 86, 84, 56, 86, 26, 63, 45,
         49, 96, 26, 79, 30, 36, 48, 63, 44, 83, 49, 38, 95, 12, 32, 83,
         33, 35, 66,  5, 21, 86, 72, 90,  7, 39, 67, 30, 23, 91, 97, 84,
         57, 32, 19, 14, 94, 44, 41, 52,  5, 18, 96, 81, 10, 25, 50,  1,
         83,  3, 14,  2,  5, 34, 72, 75, 59,  5, 30, 16, 41, 15, 87,  0,
         71, 75, 60, 63, 55, 59, 64, 41, 26, 91,  8, 36, 67, 33, 57, 15,
          6, 73, 44, 37, 82, 90,  0, 57],
        [42, 12, 83, 12, 93, 30, 77, 14, 60, 15, 35, 75,  5, 73, 51,  9,
         92, 75, 52, 84, 48, 28,  2, 70, 68,  5, 17, 30, 11, 68,  4, 94,
         81, 17, 96, 69, 54, 57, 67, 87, 15, 45, 11, 10, 54, 60, 52, 80,
         42, 18, 90, 11, 31, 39, 23, 17, 73, 97, 34, 51, 82, 81,  0, 43,
         90, 48, 25, 19, 89, 79, 65, 29, 50, 45, 19, 58, 46, 97, 89, 34,
         93,  1,  5, 11, 47, 20,  3,  8, 43, 20, 16,  5,  2, 14, 57, 39,
         36, 74, 85, 97, 16, 86, 27, 79,  8, 75, 21, 65, 54, 55, 92, 25,
         90,  4, 71, 76,  7, 33, 72,  9, 27, 98, 46, 73, 87, 11,  0,  2,
         98, 16, 23, 93, 90, 82, 79,  5, 54, 88, 58, 39, 48, 32, 20, 17,
         10, 14,  6, 49, 74, 51, 99, 35, 41, 82, 92, 79, 14, 15, 31,  1,
         66, 43, 52, 26, 12, 12, 78, 14, 32, 34, 61,  2, 76,  5, 11, 51,
         65, 89, 23, 39, 10, 98, 83,  8, 95, 99, 75, 55, 91, 67,  8,  8,
         46, 34, 80, 18,  6, 37, 97, 57],
        [28,  9, 57, 67, 51, 20, 64, 19, 29, 90, 52,  0, 51, 82, 38,  8,
          6, 58, 88, 61, 27, 62, 34, 65, 40, 96,  3, 60, 61, 40, 17, 92,
         13, 82,  8, 70, 20, 28, 67, 99, 12, 92, 93, 69, 78, 24, 87, 70,
         83,  2, 88, 48, 62, 52, 58, 73, 51, 75, 34, 63, 18, 17, 74, 91,
         41, 26, 66, 60, 34, 24, 62, 62, 68, 31, 90, 22, 93, 48,  9, 76,
         81, 53, 92, 53, 30, 95, 12, 69, 30, 94, 94,  8, 79, 79, 17, 32,
         53, 62, 23, 39, 35, 11, 74, 37, 69,  5, 96, 84, 98, 41, 66, 16,
         14, 86, 74, 94,  5, 44, 92, 19, 21, 99, 91, 70,  1, 37, 11, 28,
         49, 34, 28, 20, 39, 24, 53,  8,  2, 27, 87,  9, 86, 70, 43, 74,
         62, 86, 62, 81, 46, 11, 47, 52, 25, 52, 70, 58,  3, 60, 66, 76,
         65, 79,  8,  7, 64, 60, 57,  2, 12,  1, 59, 78, 85, 39,  4, 86,
         76, 77, 87, 34, 19, 23, 46, 98, 27, 73, 11, 22, 60, 92, 20, 56,
         35, 34, 23, 98, 50,  0, 95, 29],
        [72, 78, 93, 23, 62, 41, 58, 72, 91,  8, 49, 97, 98, 95, 64, 66,
         74, 50, 57, 59, 84, 15, 48, 79, 48, 37, 98, 13, 93, 23, 29, 93,
         49, 69, 72, 89,  5, 76, 96, 93, 44, 64, 14, 43, 17, 69, 98, 54,
         84, 37, 23, 51, 57, 63, 99, 55, 65,  2, 50, 66, 64, 32, 48, 83,
          9, 74, 68, 99, 67, 30, 87, 42, 93, 57,  4, 55, 38, 82,  3, 95,
         84, 66, 66, 90, 34, 28, 31, 42, 68, 29, 38, 91, 31, 72, 33, 84,
         43, 36, 98, 52, 82, 60, 57, 98, 93, 26, 68, 73, 43, 38, 14, 19,
         84, 78, 22, 12, 56, 10, 61, 12, 38, 36, 38, 72, 77, 49, 68, 12,
         70, 55,  2, 43, 83, 15, 67, 89, 95, 11, 50, 98, 54, 20, 56, 13,
         72, 90, 37, 59, 54, 42, 22, 66, 50, 68, 50, 18, 24, 64, 84, 94,
         58, 10, 45, 57, 27, 88, 26,  6, 54, 15, 82, 99, 87, 52, 89, 14,
         57, 77, 19, 74, 79,  4, 13, 65, 43, 10, 46, 82, 91, 30, 28, 94,
         19, 14, 90, 22, 24, 25,  5, 34],
        [21, 53, 85, 49, 39, 71, 62, 77, 81, 53, 87,  0, 26, 67, 37,  7,
         26, 33, 71, 16, 25, 62, 46, 69, 50, 62,  0, 40, 99, 66, 79, 19,
         10, 15, 34, 48, 74, 45, 53, 52, 60, 11, 46,  3, 74, 43, 35, 36,
         45, 98, 76, 73, 50, 27, 62, 17,  9, 90, 36, 49, 22, 89, 89, 60,
         79, 80,  8, 94, 57,  8, 41, 73, 18, 56,  8, 17, 34, 23, 55, 13,
         50, 86, 22, 80, 45, 15, 81, 30, 78, 58, 62, 10,  7, 14, 36, 30,
         25, 78,  3,  6, 79, 64,  9, 52, 16, 94, 32,  9, 97, 50, 20, 72,
          6, 67, 41, 23, 40,  5, 40, 31, 48, 85, 55, 57, 21, 43, 82, 91,
         56, 49, 33, 42, 86, 67,  5, 46, 31,  3, 30, 19, 71, 23, 96, 30,
         95, 74, 59, 72, 13, 16, 23, 64, 24, 72, 81, 98, 17, 72, 81, 91,
          3, 68, 16, 87,  7, 80, 69, 76, 68, 66, 94, 53, 10, 40, 76,  0,
         19, 32, 47, 23, 87, 30, 14, 82, 47, 86, 26, 18, 37,  3, 40, 93,
         56, 73, 14, 64, 19, 13, 52, 41],
        [74, 30, 24, 38,  6, 57, 95, 36, 34, 13, 80, 74, 52,  5, 69, 56,
         36,  5,  5, 83, 74, 40, 78, 80, 11, 87, 80, 11, 90, 91, 61, 76,
         38,  3, 43, 61, 30, 77, 68, 43, 36, 80, 31, 90, 55,  7, 75, 65,
         92, 57, 16, 42, 14, 56, 94,  0, 13, 99, 62,  8, 58, 54, 75, 85,
         74, 90, 66, 76, 33, 95,  6, 55,  1,  8, 19, 25, 41, 18, 13, 41,
         40, 51, 42, 50, 79, 89, 66, 63, 19, 52,  6, 57, 49, 74, 74, 79,
         78, 66, 93, 45, 82, 97, 83, 93, 93, 80, 85, 29, 66, 55, 29, 92,
         59, 85, 80, 93,  9, 66, 69, 95, 77, 67, 98, 25, 94, 94,  4, 12,
         77, 89, 51, 12, 79, 46, 54, 26, 79, 18,  1, 35, 38, 30, 80, 68,
         49, 84, 75, 95, 33, 96, 83, 53, 21, 57, 65, 33, 34, 96, 44, 80,
         26, 16, 87, 73, 15,  7, 54, 84, 29, 70, 37, 31, 59,  9,  7, 51,
         73, 82, 53, 62, 45, 44, 75, 86, 37, 23, 28, 99, 15, 14,  1, 76,
         50, 35, 43, 79, 90, 81, 95, 69],
        [68,  9, 51,  3,  8, 34,  3, 42, 27, 57, 31,  0, 78, 29, 25, 60,
         12, 62, 42, 69, 82, 50, 20, 57,  0, 39, 56, 51, 83, 57, 86, 23,
         12, 60, 66, 68, 79, 83, 62, 72, 55, 94, 64, 46, 93, 81, 42, 79,
         57, 22, 45, 22,  5, 81, 38, 68, 18, 69,  2, 11, 70, 18, 13, 53,
         57, 20,  1, 26, 93,  5, 93, 84, 42, 93, 46,  3, 28, 60, 51,  0,
         41, 53, 88, 17, 37, 36, 55, 51, 38, 82, 57, 72, 83, 60,  1, 18,
         78,  8,  1, 15, 43, 10, 53, 71, 96, 64, 56, 27, 47, 86, 49, 19,
         16, 33,  5, 83, 12, 79, 77,  3, 16, 29, 29, 66, 68, 98, 21, 10,
         72, 94, 17, 77, 12, 65, 62,  2, 32, 65,  1, 90, 56, 92, 68,  2,
         18, 70, 92, 80, 68, 24, 65,  0, 43, 38, 73,  8, 55, 58, 95, 37,
         71, 94, 70, 24, 17, 55, 11, 37, 50, 75, 57, 12, 74, 47, 78, 96,
         22, 76,  4,  7, 43, 42,  1, 38, 26, 27, 46, 85, 43, 50, 84, 38,
         30, 92, 68, 48, 41, 31, 65, 83],
        [45, 96, 20, 28, 82, 96, 48, 27, 83, 67, 58, 60, 44, 99, 40, 66,
         42, 17, 26, 51, 84, 38, 38, 98,  4,  8, 75, 32, 21, 41, 77, 54,
         24, 87, 60, 34, 89,  4, 32, 34, 88, 31, 64,  8, 56, 48, 11, 65,
         69, 45, 18, 92, 19, 71, 63, 29, 85, 75, 33, 13, 34,  2, 21, 63,
         81, 32, 48, 59, 71,  0, 90, 82, 34, 71, 11, 30, 87, 18, 89, 92,
         34, 34,  9, 84, 36, 96, 61, 79, 12, 79, 17, 20, 19, 37, 33, 88,
          3, 65, 27, 50, 64, 86, 64, 86, 32, 41, 91, 90, 58, 66, 79, 96,
         64, 12, 60, 93, 86, 31, 64, 17, 57, 83, 23, 36, 49, 53,  7, 26,
         55, 96, 29, 20, 89,  2, 86, 85, 62, 18, 54, 69, 42, 60, 12, 22,
         36, 85, 20, 79, 57, 79, 77, 36, 73, 57, 19, 49, 13, 80, 77, 75,
         78, 14, 44, 54, 78, 23, 91,  9, 10, 48,  9, 95, 62, 34, 72, 89,
         73,  3, 71, 87, 93, 60, 23, 52, 27, 63, 33, 75, 54, 39, 82, 75,
         22, 67, 98, 33, 29,  8, 37, 13],
        [61, 53, 63, 81, 46, 85, 85,  0, 29, 94, 43, 46,  0,  1, 40, 11,
         79, 47, 32, 30, 23, 84, 53, 48, 79, 93,  6, 97, 71, 87, 16,  8,
         18, 93, 53, 70,  7,  9, 12, 49, 52, 72, 62, 97, 68, 63, 22, 73,
         50, 78, 79, 12, 56, 50, 90, 94, 65, 36, 86, 62, 28, 63, 56, 72,
         45, 92, 73, 41, 22, 69, 27, 18, 97, 41, 96, 31,  1, 44,  0, 77,
         35, 51, 51, 10, 33, 29, 82, 25, 33, 11, 54,  9, 20, 31, 40, 41,
         86, 37, 26, 16, 69, 65, 99, 52, 27, 66, 91,  1,  9, 65, 79, 83,
         89,  2, 44, 15, 16, 37, 78, 95, 45, 13, 23, 40, 59, 73,  7, 45,
         71, 97, 53, 26, 40, 83,  3, 59, 83,  7, 33, 18, 50, 89, 55, 41,
         41, 69,  2, 46, 42, 20, 60, 66, 36, 45, 20, 32, 53, 39, 66, 98,
         76, 60, 73, 72, 81, 22, 62, 14, 57, 11, 42, 14, 67,  2, 15, 18,
         80, 16, 33, 47, 75, 60, 93, 31, 43, 71, 88, 97, 98,  6, 21, 28,
         27, 50, 35, 15, 80, 55, 49, 49],
        [ 4, 61, 45, 27, 83, 59,  5, 56, 10, 63, 46, 82, 32, 60, 99, 48,
         76, 18,  6, 20, 63,  7, 16, 31, 92, 84, 54, 65, 46, 22, 36, 47,
         27, 15, 68, 58, 99, 83, 19,  8, 67,  5, 80, 58, 49, 44, 95, 62,
         39,  5,  1, 82, 22, 22, 78, 93, 55, 43, 80, 56, 37, 63, 48, 34,
         40,  5, 17, 16, 28, 36,  7, 63, 83, 10, 88, 78, 63, 38, 95,  6,
         18, 77, 79, 73,  7, 79, 79, 77, 42, 21, 73,  5,  0, 25, 55, 17,
         33, 12, 28, 92,  0, 32, 66, 73, 68, 23, 72, 12, 58, 82, 79, 12,
         34, 56, 37, 94, 50, 46, 32, 59, 57,  2, 73, 84, 57, 77,  6, 65,
         25, 76, 47, 52,  6, 51, 44, 53, 24, 95, 10, 69, 56, 97, 42, 73,
         98, 40, 35,  5, 79, 23, 46, 60, 92, 69, 78, 62, 55, 15, 49, 30,
         67,  7, 54, 45, 14, 12, 25, 75,  4, 60, 70, 24, 55, 22,  7, 76,
         79, 84, 81, 43, 25, 94, 17, 32, 50, 46, 10, 47, 17, 33, 43,  6,
         74, 27, 82,  3, 58, 17, 89, 77],
        [98, 94, 93, 91, 29, 63, 56,  1,  1, 11, 18, 85, 14, 41, 87, 59,
         29, 12, 38, 40, 72,  4, 12,  1, 67, 66, 35,  0, 60, 65, 55, 22,
         52, 46,  9, 38, 21, 91, 90, 93, 87, 80, 26, 52, 53, 64, 65, 93,
         34, 75, 53, 91, 20, 20, 60, 38, 46, 91, 23, 82, 95, 50, 20, 21,
         25, 13, 85, 46, 41, 26, 52, 40, 51, 11,  0, 72, 79, 53, 43, 42,
         42, 12, 81, 19, 85, 28, 19, 50,  7,  6, 96, 55, 59, 39, 33, 59,
         55, 44, 32, 29, 39, 38, 24, 24, 49, 81,  4, 40, 34, 88, 65, 18,
         34, 24, 63, 87, 25, 26, 53, 73, 76, 36, 53, 19, 96, 37, 23, 16,
         28, 59, 37, 48, 19, 97, 89, 14, 55,  1, 43, 48, 50, 96, 94, 64,
         48, 50, 31, 24, 91, 93, 11, 75, 44, 96, 91, 22, 82, 22, 15,  2,
         97, 67, 33, 57, 66, 40, 64, 46, 53, 98,  2, 77, 94,  8, 95, 66,
         35, 84, 26, 55, 13, 63, 66, 64, 47, 91, 62, 65, 14,  0,  9, 11,
         73, 23, 87,  9, 32,  3, 34, 21],
        [ 7, 91, 79, 39, 81, 91, 60, 40, 40,  8, 47, 32, 61, 34, 19, 53,
         15,  7, 71, 68, 10, 20, 57, 57, 24, 41, 80, 91, 68, 31, 59, 85,
         33, 58, 93,  0, 12, 48,  9, 58, 37, 67, 55, 97, 38, 70, 48, 32,
         70, 64, 24, 55, 27, 41, 53, 51, 93, 38, 28, 70, 73, 77, 29, 26,
         26, 40, 20, 34, 37, 25, 99, 65, 39, 76, 91, 21, 11, 57,  4, 97,
         30,  9, 63, 11, 60, 37, 35, 12, 17, 11, 52, 35, 17, 12, 94,  3,
         81, 28, 12, 80, 43, 31, 63, 97, 74,  5, 18, 37, 69, 14, 13, 98,
         22, 71,  1, 77,  9, 75, 29, 53, 80,  4, 41, 23, 64,  8, 25, 25,
         82, 13, 68, 60, 97, 64, 68, 48, 83, 23, 93, 56, 60, 28, 72, 44,
         55, 97, 76, 83, 17, 30, 71, 40,  1, 58, 65, 86, 80, 58, 86, 69,
         58, 94, 11,  7, 15, 83, 77, 63, 31,  1, 44, 54, 40, 25, 24, 65,
         62, 77,  4,  6, 73, 14, 34, 28, 62, 31, 36, 75, 33, 15, 85, 16,
         56, 50, 83, 86, 65, 93, 93, 81],
        [24, 24, 63, 89, 34, 17,  9, 79, 71, 26, 27, 18, 72, 97, 19, 82,
         36, 52, 33, 50, 51, 56, 49, 23, 76, 72, 79,  4, 33, 94, 46, 72,
         21, 15, 91,  2, 33, 81, 76,  2, 39, 20, 80, 89, 30, 79, 73, 55,
          5,  0, 20, 36, 89, 25, 81, 71, 14, 96,  1, 16, 89, 73, 46, 25,
         51, 67, 42,  4, 67, 66, 81, 58, 20, 42, 62, 88, 62, 28, 23, 82,
         36,  3, 88, 41, 40, 72, 38, 28, 54,  0, 51, 90,  4, 18, 95, 91,
          5, 12, 27, 73, 43, 53, 63, 53, 29,  2, 20, 12,  1, 93,  7, 49,
         96, 42, 31, 47, 44, 84, 77, 77, 85, 58, 27, 37, 83, 28, 37, 62,
          8, 55, 68, 75, 33,  6, 47, 31, 32, 40, 14, 55, 50, 23, 79, 11,
         24, 83, 24, 65, 60, 10, 92, 58, 20, 65, 76, 60, 68, 94, 35, 46,
         63, 22, 76, 78, 30,  6, 25,  3, 14, 73, 77, 71, 20, 10, 35, 52,
         53, 77, 95, 62, 46, 23, 22, 85, 57, 11, 72, 69, 17, 77, 29, 13,
         36, 26,  0, 80, 38, 57, 21, 78],
        [56, 69, 74, 87, 32, 58, 42, 65, 14, 93, 76, 17, 54, 13, 99, 47,
         84, 62, 69, 29, 54, 47, 50, 81, 88, 97, 93, 44, 22,  9, 84, 70,
         64, 90, 10, 12,  9, 30, 79, 92, 53, 45, 51, 42, 84,  7,  9, 78,
         60, 38, 55, 60, 42, 94, 74, 23, 11, 72, 71, 98, 22, 43, 14, 23,
         71, 10, 74, 35, 95, 79, 53,  4, 94, 20, 16, 47, 13, 92, 74, 45,
         54, 39, 36, 57, 20, 38, 29, 42, 70, 49, 31, 11,  3,  9, 98, 99,
         37, 90, 50, 47, 71, 64, 21, 26, 32, 51, 19, 46, 15,  7, 49, 35,
         25, 11, 74, 44, 22, 14, 49, 25, 65,  1, 70, 57, 30, 91, 28, 20,
         29, 85, 55,  3, 43, 85, 43, 83, 14, 64, 54, 36, 32, 69, 55, 28,
         18,  3, 70, 45, 79, 75, 52, 38, 28, 44, 17, 15, 11, 62, 71, 61,
         26, 51, 24, 91, 15, 70, 68, 18, 99, 60, 15, 71, 58, 16, 13, 13,
         94, 51, 39, 83, 25, 43, 97, 14, 29, 97, 26, 88, 69, 21, 61, 12,
         44,  3, 82, 19, 86,  5, 62, 34],
        [ 0, 48, 81, 88, 50,  8, 75, 79,  3, 91, 31, 53, 88,  2, 49, 27,
         64,  9, 48, 64, 76, 35, 68, 76,  8,  8, 90,  1, 65, 97, 69, 58,
         93, 41, 42, 20,  1, 72, 46, 97, 42,  2, 78, 53, 81, 15, 77,  1,
         73, 81, 78, 69, 82,  9, 20, 33, 64, 39, 46, 38, 93,  3, 44, 81,
         55, 64, 45, 91, 10, 33, 54, 86,  9, 43,  4, 52, 79, 56, 60, 22,
         59, 51, 53, 54, 97,  1, 17, 44, 98, 35, 61, 26, 36, 48, 60, 95,
         44, 85, 30, 62, 62, 69,  6, 96, 99, 97, 86, 21, 11, 88, 88, 49,
         48,  7, 27, 82, 83, 47, 77, 28, 61, 55, 11, 12, 31, 92,  4, 26,
         57, 62, 93, 81,  6,  3, 89, 52, 69, 26, 12, 75, 20, 50, 82, 52,
         53, 73, 65, 54, 36,  0, 87, 10, 68, 29, 87, 20,  2,  2, 35, 14,
         20,  5, 18, 49, 54, 12, 28, 61, 79, 56, 34, 54, 83, 51, 36, 95,
         62, 37, 44, 97, 24, 16, 82, 28, 13, 59, 37, 18, 70, 29, 48, 37,
         33, 51, 22, 84, 92, 24, 90, 90],
        [62, 74, 28, 43, 61,  8, 76, 84, 78, 61, 82, 79, 69, 55, 56, 81,
         40, 15, 72, 85, 54,  2, 76,  3, 53,  7, 65, 20, 21, 48, 14, 89,
          2, 66, 32, 12, 35, 89, 93, 39, 81, 92, 52, 85, 59, 29, 18, 68,
         64, 22, 67, 46,  1, 12, 51, 41, 34, 28, 27, 75, 23, 46, 27, 66,
         35, 95, 90, 12, 62, 56,  3, 63, 48, 73, 74, 64, 72, 42, 72,  5,
         31, 83, 94, 43, 48,  2, 76, 10, 38, 41, 40, 69, 21, 63, 92, 76,
         19, 19, 38, 28, 71, 34, 69, 43, 51, 64, 91, 77, 80, 30, 27, 70,
         42, 63, 44, 59, 87, 86, 80, 82, 52, 21,  8, 18, 13, 98, 98,  6,
         62, 74,  0, 41, 10,  9, 98, 44, 37, 62, 67, 45, 96, 73, 99, 21,
         43, 30, 44, 66,  8, 47, 24, 95, 12, 36,  9, 70, 66, 93, 58, 42,
         89, 81, 76, 53, 36, 27, 81, 95, 67, 25, 61, 99, 68, 95, 33, 81,
         16, 85, 36, 16, 11, 49, 40, 58, 93, 84, 71, 88, 39, 17, 36, 70,
         18, 54,  5, 72, 14, 58, 88, 69],
        [48, 30, 76, 74, 49, 53, 99, 95, 23, 26, 22, 76, 72, 87, 24, 83,
         99, 98, 96, 76, 28, 30, 57,  2, 15, 33, 36, 11, 72, 21, 18, 75,
         61, 38, 58, 70, 10,  4, 78, 73, 60, 76, 71, 49, 62, 98, 11,  7,
         91, 98,  2, 37,  2, 95, 48,  9, 45, 98,  1, 27, 15, 13, 19, 11,
         84, 80,  2, 16, 56, 95, 45,  9, 70, 73, 61, 78,  4, 18, 12, 57,
         30, 50, 24, 28, 24, 80, 75, 63, 66, 29, 23, 51, 68,  7,  3, 11,
         22, 61, 78, 86, 74, 55, 57, 69, 41, 91, 47, 91, 46, 78, 81, 70,
         85, 86, 38, 67, 69,  9,  2, 56, 91, 77, 12, 57, 55, 39, 48, 42,
         13, 60,  3, 44, 33, 98, 39, 92, 84, 85, 26, 59, 53, 98, 59, 64,
          9, 75, 98, 81, 79, 63, 11, 43, 81,  6, 37, 10, 11, 14, 41,  2,
         66, 43, 97,  3, 40, 74, 93, 73, 11, 23, 77, 30, 90, 24, 61, 88,
         21, 72, 52, 86, 70, 30,  4, 42, 73, 56, 79, 36, 15,  8, 16, 38,
         58, 67, 18,  0, 29, 89, 34, 83],
        [65, 92, 27, 99, 92, 23, 36, 31, 83, 79, 47,  5, 27, 86, 45, 96,
         91, 95,  4, 11, 46, 96, 19, 49,  9, 41, 45, 40, 11, 72,  0,  1,
         84, 62, 36, 48, 46,  9, 95, 44, 40, 38, 26, 68, 20, 51, 19, 97,
          7, 15, 78, 18, 30, 55, 40, 14, 12, 86,  5, 42, 33, 56, 52, 47,
         15,  3, 98, 83, 95, 30, 53, 10, 67,  4, 17, 66,  2, 72, 68, 85,
         48, 79, 21, 74, 90, 64, 62, 65,  7, 19, 67, 44, 71, 85, 25, 94,
         12, 68, 29, 77, 49, 53, 64, 27, 98, 11, 69, 65,  3, 45, 46, 34,
         96, 56, 10, 96, 92, 60, 42, 79, 76, 94, 92, 33, 12,  2, 94, 74,
         27, 78, 46, 50, 42, 89,  6, 95, 55, 13, 26, 53, 31, 66, 41, 40,
          9, 34, 62, 99,  8, 10, 94, 56, 88, 99, 92, 89, 76,  3, 17, 35,
         60, 22, 14,  6, 33, 10, 54, 15, 12, 24, 44,  1, 56, 19, 87, 30,
         12, 88, 18, 26, 77, 54, 52, 42, 57,  6, 32, 76, 40, 35,  0, 68,
          5, 87, 99,  6, 36, 98, 93, 55],
        [63, 42, 19, 50, 44, 95, 33, 41, 14, 44, 84, 76, 26, 62,  2, 37,
         63, 91, 59, 19, 18, 77, 37, 28, 23, 88, 22, 19, 22, 48, 36, 94,
         52, 16, 16, 30, 72, 74, 21, 18, 14, 73, 45, 48,  4, 78, 79, 88,
         65, 50, 35,  4, 85, 15, 54, 54, 98, 54, 88, 63, 96, 91, 94,  8,
          0, 20, 83, 57, 83, 50, 40, 27, 15, 81,  4, 34, 63, 84,  3, 37,
          5, 98, 63, 35, 18, 44, 42, 49,  9, 30, 78, 43, 11, 32, 81, 81,
         24, 85, 72, 98, 35, 75, 30, 52, 53, 61, 57, 65, 77, 28, 42, 95,
         81, 89, 70, 41,  2, 19,  9, 74, 95, 80,  3, 88, 66, 79, 43, 24,
         76, 91, 57, 45, 44, 87, 91, 84, 72,  3, 72, 41, 81, 83, 62, 56,
          2, 60, 98, 56, 28,  9, 69, 65, 36, 83,  3, 59, 75,  2, 44,  7,
         21, 71, 37, 73, 27, 81, 12,  2, 14, 81, 55, 26, 53, 85, 59, 61,
         72, 70, 57,  9, 44, 48, 20, 69, 77, 22, 64, 44, 61, 59, 31, 45,
         28, 96,  3, 88,  8, 14, 23, 75],
        [46, 47, 49, 22, 54, 43, 51, 87, 29, 84, 54, 61, 27, 97, 13, 90,
         52, 51, 20,  8, 42, 26, 11, 19, 73, 21, 40, 27, 86, 70, 69,  2,
         11, 50,  6, 94, 72, 25,  6,  2, 13, 38, 45, 92, 33, 70, 45, 99,
          3, 23, 98, 97, 93,  3, 76, 61, 98,  9, 13,  6, 45, 92, 75, 23,
         55, 37, 32, 42, 53, 29, 74, 77, 70, 75, 94, 21, 73, 93, 92, 77,
         12, 74, 86, 16, 84, 82, 22, 74, 84, 18, 78, 75, 41, 36, 11, 29,
         88, 75, 88, 62, 28, 28,  8, 16, 58, 45, 41, 25,  3, 79, 80, 56,
         70, 22, 40, 35, 76, 27, 74, 28, 18, 96, 30, 64, 21, 55, 92, 61,
         89, 40, 25, 27, 54, 72, 33,  0, 31, 31, 47, 32, 76, 67, 92, 39,
         44,  6, 27, 13, 72, 24, 66, 61, 20, 80, 68, 59, 34,  3, 85, 36,
         38, 79, 39, 74, 28, 35, 28, 43,  7, 53, 87, 88, 12, 62, 42,  1,
         69, 13, 92, 27, 46,  0,  6, 77, 51, 18, 72, 89, 73,  1,  7, 62,
         84, 90, 16,  7, 81, 11, 29, 44],
        [62, 99, 22, 15, 39, 19, 13, 53, 28, 27, 17, 91, 92, 80, 63, 91,
         90, 12, 78,  4, 39, 48, 84, 11, 79, 25, 17, 49, 91, 76, 28, 54,
         35, 64, 81,  1, 98, 51, 34, 53, 42, 63, 33, 51, 48, 16, 49, 77,
         61, 80, 42, 99, 25, 51, 95, 65, 40, 21, 90, 22,  9, 94, 45,  4,
          3,  2, 35, 88, 97, 21, 53, 30, 45, 45, 79,  0, 55, 63, 30, 13,
         47, 81, 95, 53,  7, 53, 38, 12, 44, 16, 62,  8, 41, 92,  9, 44,
         56, 94, 11, 18, 10, 82, 92, 24, 61, 16, 71, 70, 27,  2, 11, 80,
         14, 43, 90, 11, 49, 84, 37, 16, 84, 60, 74, 95, 46, 53, 35, 95,
         84, 39, 37, 50, 63, 50, 82, 47, 76, 17, 39, 28, 22, 87, 99, 40,
         39,  1, 39, 87, 93, 22,  4, 91, 34, 28,  7, 80, 50, 83, 78, 18,
         26, 16, 53, 26, 38, 70, 34, 49, 93, 89, 29, 23, 90, 60, 10, 31,
         90, 88, 57, 20, 68,  2,  9, 21, 92, 40, 31, 12, 31, 73, 54,  8,
         23, 55, 60, 49, 18, 97, 47, 59],
        [41, 91,  5,  8, 20, 82, 48, 54, 33, 80, 68, 52, 98, 13, 31, 67,
         97, 90, 46, 81, 34, 16, 24, 79, 55, 54, 45, 69, 89, 36, 57, 59,
         77, 46, 91,  1,  9, 66, 65, 94, 18, 65, 12, 19, 16, 11, 75, 92,
         58, 47, 58, 90, 32, 85, 41, 52, 45, 84, 27, 67,  4, 56, 21, 48,
         25, 11, 97, 16, 84, 50, 53, 13, 54, 36, 91,  1, 20, 77, 27,  3,
          9, 17, 78, 92, 97, 16, 28, 31, 94, 91, 35,  4, 15, 16, 13,  1,
         34, 54, 67, 13, 71, 53, 90, 41, 21, 80,  3, 55, 90, 14,  1,  5,
         42, 49, 35, 56, 56, 80, 13, 55, 48,  2, 25, 88, 28, 83, 51,  5,
         48, 36, 80, 19, 25, 76, 30, 35, 42, 33, 74, 59, 59, 46, 77, 19,
         93, 45, 88,  7, 25, 49, 43, 11, 97, 10, 79, 53, 17, 19, 14,  2,
         39,  3,  7, 26,  4, 62, 16, 22, 53, 47, 27, 36, 84, 91, 61, 27,
         62, 14, 73, 34, 64, 16, 48, 75,  8, 86, 67, 18, 21, 89, 15, 37,
         48, 89, 11, 78, 23, 38, 39, 51],
        [79, 37, 32, 73,  6, 50, 51, 97, 35, 96,  1, 37, 90, 42, 70, 41,
         39, 19, 37, 34, 78, 93, 54, 37, 45, 90, 26, 98, 91,  6, 44, 65,
         74, 11, 62, 11,  0, 61, 56,  8, 24,  1, 95, 42, 53, 26, 89, 94,
         55, 16, 56, 91, 79, 31, 77, 90, 89, 45,  6, 16, 41, 67, 97, 22,
         75, 15, 63, 67, 68, 45,  7, 63, 86, 40, 19, 26, 59, 35, 99, 66,
          5, 45, 42, 54, 16, 84, 32, 54, 38, 89, 91,  6, 70, 42, 67, 66,
         92, 64, 43, 68, 42, 26, 13,  4, 18, 60, 32, 20,  6, 35, 63, 14,
          5, 98, 88, 41, 53, 57, 79,  5, 49, 92, 14, 89, 25,  2,  9, 62,
         63, 89, 84, 11, 34, 74, 23, 21, 10,  4, 80, 15, 23, 62, 85, 69,
